province,kabupaten,flood_events_total,flood_deaths,flood_missing,flood_injured,flood_affected,flood_displaced,flood_houses_heavy,flood_houses_medium,flood_houses_light,flood_houses_flooded,year_first,year_last,years_active,flood_impact_score,flood_events_annual_avg,flood_frequency_category,forest_cover_2000_pct,forest_cover_2023_pct,forest_loss_pct,deforestation_rate_annual,palm_oil_pct,forest_to_palm_ratio,rainfall_annual_mean_mm,rainfall_wet_season_mm,rainfall_dry_season_mm,rainfall_extreme_days_avg,rainfall_max_daily_mm,rainfall_cv,island,flood_risk_label,flood_severity_index,deforestation_flood_product,palm_oil_flood_product,rainfall_flood_product,high_deforestation,high_palm_oil,high_extreme_rainfall,compound_risk_score,risk_category
Jawa Tengah,Banjarnegara,65.04761904761905,26,11,195,4414,1860,200,113,343,27,2020,2025,6,5554.9,10.841269841269842,Very High,9.93982618500298,6.01076924894164,3.929056936061339,0.17082856243744954,5.316221747000135,0.7582936419997967,2072.866666666667,1438.5166666666667,634.4,11.833333333333334,140.48333333333332,0.2275,Jawa,0,0.01654517435145025,42.595966465553886,57.634594495255435,22.47250687830688,0,0,0,27.43832807312399,Low
Jawa Tengah,Banyumas,203.15873015873015,14,0,15,267158,9688,119,85,591,8631,2020,2025,6,32581.300000000003,33.85978835978836,Very High,27.91662693962936,14.796027854368585,13.120599085260775,0.5704608297939467,4.25669101852856,0.2694785713074898,2572.0499999999997,1823.1499999999999,748.9166666666666,18.666666666666668,122.85000000000001,0.2545,Jawa,1,0.09704284309292807,444.2607081805626,144.130657000389,87.08906865079365,0,0,0,32.77813025798815,Low
Jawa Tengah,Batang,42.5,1,0,19,18973,2082,59,49,347,1982,2020,2025,6,3178.3,7.083333333333333,High,19.877532271530853,14.36380412896001,5.513728142570843,0.23972731054655838,3.1516091163874527,0.20513208121723092,2252.4333333333334,1577.8500000000001,674.5666666666667,12.333333333333334,109.23333333333333,0.24366666666666667,Jawa,0,0.009466512023837394,39.05557434321013,22.323897907744456,15.954736111111112,0,0,0,21.74757627742367,Low
Jawa Tengah,Blora,78.0,4,0,4,43560,761,347,99,173,10507,2020,2025,6,10049.5,13.0,Very High,13.228382884878883,2.6456765769757755,10.582706307903107,0.4601176655610047,2.705885236995723,0.7422175774133962,2628.266666666667,1873.1666666666667,755.1,17.833333333333332,113.28333333333335,0.22683333333333333,Jawa,1,0.02993226334315637,137.5751820027404,35.1765080809444,34.16746666666667,0,0,0,31.281838757175418,Low
Jawa Tengah,Boyolali,36.25,2,2,3,15180,116,28,66,341,114,2020,2025,6,1905.0,6.041666666666667,High,11.745028032074885,3.3519572403398517,8.393070791735033,0.364916121379784,3.825862908551249,0.8791131661607229,2254.9166666666665,1608.5833333333333,646.35,17.0,118.11666666666666,0.246,Jawa,0,0.005674009818270848,50.70813603339916,23.114588405830464,13.623454861111112,0,0,0,22.64105363132499,Low
Jawa Tengah,Brebes,138.04761904761904,6,0,4,222940,6691,372,177,478,53032,2020,2025,6,49450.0,23.007936507936506,Very High,14.362754471960251,8.473856449792407,5.888898022167843,0.25603904444208014,3.487374422983825,0.36810505219975553,1872.6500000000003,1347.1666666666667,525.5,13.5,64.85000000000001,0.2335,Jawa,1,0.1472859766475031,135.4913917957506,80.23728930341355,43.0858123015873,0,0,0,28.26351301239631,Low
Jawa Tengah,Cilacap,355.0,24,2,84,818413,17240,335,262,1853,130403,2020,2025,6,150382.8,59.166666666666664,Very High,22.449665711087228,14.984381587942877,7.465284123144351,0.32457757057149356,2.0579233887633546,0.12874588719251168,1989.4000000000003,1440.55,548.8333333333334,13.333333333333334,82.81666666666666,0.22150000000000003,Jawa,1,0.44791258986827354,441.6959772860408,121.76046716849848,117.70616666666669,0,0,0,28.309621639689702,Low
Jawa Tengah,Demak,64.0,6,0,6,710865,62353,121,76,1566,195142,2020,2025,6,169317.5,10.666666666666666,Very High,22.320499373576364,19.560921081062986,2.759578292513379,0.11998166489188605,0.18507245124688954,0.009001175118431095,1994.6833333333334,1274.4333333333334,720.25,10.0,135.05,0.25116666666666665,Jawa,1,0.5043092689790416,29.435501786809375,1.9741061466334884,21.27662222222222,0,0,0,25.0408082672324,Low
Jawa Tengah,Grobogan,122.11111111111111,13,0,5,447007,3431,208,412,1189,87458,2020,2025,6,89779.70000000001,20.35185185185185,Very High,12.81555778747564,3.8827935460348773,8.932764241440763,0.38838105397568534,3.6218151311960094,0.7417506181757657,2102.5666666666666,1509.7166666666665,592.9,13.333333333333334,110.2,0.28150000000000003,Jawa,1,0.2674072962107146,181.7982944693222,73.71064498489656,42.79112530864197,0,0,0,29.140838610786787,Low
Jawa Tengah,Jepara,145.0,3,0,20,65593,891,42,75,521,7229,2020,2025,6,10673.8,24.166666666666668,Very High,34.75356216949552,20.46526405348542,14.288298116010097,0.6212303528700042,2.680122940073146,0.1248586056707726,2047.7833333333335,1422.1333333333332,625.6333333333333,14.833333333333334,97.51666666666667,0.22166666666666668,Jawa,1,0.03179173018281332,345.30053780357736,64.76963771843437,49.48809722222223,0,0,0,31.13707572537687,Low
Jawa Tengah,Karanganyar,62.166666666666664,7,0,5,2210,325,43,63,251,130,2020,2025,6,1036.0,10.36111111111111,Very High,19.809837920973113,14.822484744162157,4.987353176810956,0.21684144247004156,2.9629737280152204,0.18726349090704197,2070.4500000000003,1464.3833333333332,606.0666666666667,14.5,126.0,0.2826666666666667,Jawa,0,0.0030857082266291854,51.67452041529129,30.69970001526881,21.452162500000004,0,0,0,28.278616051713758,Low
Jawa Tengah,Kebumen,70.04761904761905,8,1,11,52626,5566,29,31,175,5845,2020,2025,6,9145.1,11.674603174603176,Very High,17.11341361079862,5.499820809108172,11.613592801690448,0.5049388174648021,1.345538112895354,0.20701157038204146,2283.55,1581.7,701.8833333333333,15.333333333333334,145.70000000000002,0.28850000000000003,Jawa,1,0.02723852345882873,135.5840873911639,15.708623524357668,26.659540079365083,0,0,0,30.209351257619865,Low
Jawa Tengah,Kendal,140.11111111111111,7,1,14,1166049,3028,48,107,542,56285,2020,2025,6,145637.40000000002,23.35185185185185,Very High,25.19346514241172,7.529770577398832,17.66369456501289,0.7679867202179517,2.7824797030862847,0.32620803547272037,2285.0499999999997,1601.6833333333334,683.35,16.0,78.68333333333334,0.2316666666666667,Jawa,1,0.43377849737923296,412.4799786385417,64.97605380725565,53.360149074074066,0,0,0,32.66139496194211,Low
Jawa Tengah,Klaten,119.40873015873017,3,0,37,122587,682,33,105,762,1108,2020,2025,6,13482.7,19.90145502645503,Very High,24.017117220989416,10.566397262433853,13.450719958555563,0.5848139112415462,2.1975590562283274,0.18999512176239286,2316.9500000000003,1557.9166666666667,759.0666666666666,13.5,193.71666666666667,0.2853333333333334,Jawa,1,0.04015799064398969,267.6888983286346,43.734622725507016,46.110676223544985,0,0,0,30.20960575162375,Low
Jawa Tengah,Kota Magelang,2.0,0,0,0,25,0,0,0,0,5,2022,2023,2,5.0,1.0,Very Low,22.24092481810417,12.177962814195194,10.062962003908975,0.43752008712647716,3.1953521970976633,0.24247694747291712,2228.9,1646.3999999999999,582.5,13.166666666666666,73.45,0.24633333333333332,Jawa,0,1.4892414221183326e-05,10.062962003908975,3.1953521970976633,2.2289,0,0,0,11.303837761558219,Very Low
Jawa Tengah,Kota Magelang,2.0,0,0,0,25,0,0,0,0,5,2022,2023,2,5.0,1.0,Very Low,22.24092481810417,12.177962814195194,10.062962003908975,0.43752008712647716,3.1953521970976633,0.24247694747291712,2225.0333333333333,1631.8999999999999,593.1333333333333,15.833333333333334,78.16666666666667,0.26833333333333337,Jawa,0,1.4892414221183326e-05,10.062962003908975,3.1953521970976633,2.225033333333333,0,0,0,12.414948872669331,Very Low
Jawa Tengah,Kota Magelang,2.0,0,0,0,25,0,0,0,0,5,2022,2023,2,5.0,1.0,Very Low,14.00607354555978,14.00607354555978,0.0,0.0,1.948489956638478,0.12984675509704044,2228.9,1646.3999999999999,582.5,13.166666666666666,73.45,0.24633333333333332,Jawa,0,1.4892414221183326e-05,0.0,1.948489956638478,2.2289,0,0,0,7.9732336002707305,Very Low
Jawa Tengah,Kota Magelang,2.0,0,0,0,25,0,0,0,0,5,2022,2023,2,5.0,1.0,Very Low,14.00607354555978,14.00607354555978,0.0,0.0,1.948489956638478,0.12984675509704044,2225.0333333333333,1631.8999999999999,593.1333333333333,15.833333333333334,78.16666666666667,0.26833333333333337,Jawa,0,1.4892414221183326e-05,0.0,1.948489956638478,2.225033333333333,0,0,0,9.084344711381842,Very Low
Jawa Tengah,Kota Pekalongan,35.5,6,0,0,624375,17712,3,2,2223,26724,2020,2025,6,76399.5,5.916666666666667,High,12.269902161445335,2.4539804322890664,9.815921729156269,0.42677920561548993,3.995996582490899,1.1569250784210785,1972.6333333333332,1439.3333333333333,533.3000000000001,13.333333333333334,87.55,0.2781666666666667,Jawa,1,0.22755460005825912,58.077536897507926,23.64297977973782,11.671413888888889,0,0,0,21.332664553258496,Low
Jawa Tengah,Kota Pekalongan,35.5,6,0,0,624375,17712,3,2,2223,26724,2020,2025,6,76399.5,5.916666666666667,High,12.269902161445335,2.4539804322890664,9.815921729156269,0.42677920561548993,3.995996582490899,1.1569250784210785,2227.5,1492.6166666666668,734.8666666666667,17.0,100.36666666666667,0.2781666666666667,Jawa,1,0.22755460005825912,58.077536897507926,23.64297977973782,13.179375,0,0,0,22.860442331036275,Low
Jawa Tengah,Kota Pekalongan,35.5,6,0,0,624375,17712,3,2,2223,26724,2020,2025,6,76399.5,5.916666666666667,High,38.761708392158866,24.009589201228614,14.752119190930252,0.6413964865621848,1.8461926886751938,0.07381939278652759,1972.6333333333332,1439.3333333333333,533.3000000000001,13.333333333333334,87.55,0.2781666666666667,Jawa,1,0.22755460005825912,87.28337187967065,10.923306741328231,11.671413888888889,0,0,0,22.276072818336765,Low
Jawa Tengah,Kota Pekalongan,35.5,6,0,0,624375,17712,3,2,2223,26724,2020,2025,6,76399.5,5.916666666666667,High,38.761708392158866,24.009589201228614,14.752119190930252,0.6413964865621848,1.8461926886751938,0.07381939278652759,2227.5,1492.6166666666668,734.8666666666667,17.0,100.36666666666667,0.2781666666666667,Jawa,1,0.22755460005825912,87.28337187967065,10.923306741328231,13.179375,0,0,0,23.803850596114543,Low
Jawa Tengah,Kota Salatiga,10.0,0,0,9,725,0,1,7,38,67,2021,2025,4,196.0,2.5,Low,20.052436997181832,9.817534028358121,10.234902968823711,0.4449957812532048,2.099869057041513,0.19411716677171661,2487.4333333333334,1716.2333333333333,771.1833333333334,14.5,131.79999999999998,0.238,Jawa,0,0.0005837826374703864,25.587257422059277,5.249672642603782,6.218583333333334,0,0,0,14.637104821574159,Very Low
Jawa Tengah,Kota Semarang,241.11111111111111,21,1,19,436175,2539,108,157,608,134941,2020,2025,6,113428.0,40.18518518518518,Very High,34.511436077950414,19.715081947524382,14.796354130426034,0.6433197448011319,7.306364915023113,0.35270750719363103,1785.8999999999999,1194.3500000000001,591.5500000000001,12.166666666666666,77.55,0.307,Jawa,1,0.33784335205607646,594.5942307967498,293.6076271407436,71.76672222222221,0,0,0,31.334941912328034,Low
Jawa Tengah,Kota Semarang,241.11111111111111,21,1,19,436175,2539,108,157,608,134941,2020,2025,6,113428.0,40.18518518518518,Very High,34.511436077950414,19.715081947524382,14.796354130426034,0.6433197448011319,7.306364915023113,0.35270750719363103,1895.6166666666668,1391.0166666666667,504.5833333333333,13.166666666666666,93.56666666666666,0.2838333333333333,Jawa,1,0.33784335205607646,594.5942307967498,293.6076271407436,76.17570679012346,0,0,0,31.7516085789947,Low
Jawa Tengah,Kota Semarang,241.11111111111111,21,1,19,436175,2539,108,157,608,134941,2020,2025,6,113428.0,40.18518518518518,Very High,26.22849932347499,21.56660147038796,4.661897853087028,0.20269121100378384,2.7152410299574132,0.12032122043367365,1785.8999999999999,1194.3500000000001,591.5500000000001,12.166666666666666,77.55,0.307,Jawa,1,0.33784335205607646,187.33922854071946,109.1124636112516,71.76672222222221,0,0,0,27.146824057859906,Low
Jawa Tengah,Kota Semarang,241.11111111111111,21,1,19,436175,2539,108,157,608,134941,2020,2025,6,113428.0,40.18518518518518,Very High,26.22849932347499,21.56660147038796,4.661897853087028,0.20269121100378384,2.7152410299574132,0.12032122043367365,1895.6166666666668,1391.0166666666667,504.5833333333333,13.166666666666666,93.56666666666666,0.2838333333333333,Jawa,1,0.33784335205607646,187.33922854071946,109.1124636112516,76.17570679012346,0,0,0,27.563490724526574,Low
Jawa Tengah,Kota Surakarta,35.25,3,0,8,33614,5613,22,20,58,9425,2020,2025,6,8453.9,5.875,High,23.323140119795916,17.065572802578686,6.257567317217232,0.2720681442268362,6.102303951045046,0.3377863529560492,2183.9500000000003,1503.7,680.2666666666667,14.0,163.93333333333334,0.24433333333333332,Jawa,1,0.025179796116892344,36.76320798865124,35.851035712389645,12.83070625,0,0,0,20.986179516259764,Low
Jawa Tengah,Kota Tegal,41.0,0,0,0,61009,547,5,12,97,14065,2020,2025,6,13133.400000000001,6.833333333333333,High,12.326524371119504,2.4653048742239,9.861219496895604,0.42874867377806974,3.3666840114767034,0.9715404946096455,2187.2999999999997,1614.3166666666666,572.9499999999999,14.666666666666666,167.01666666666668,0.24216666666666667,Jawa,1,0.03911760658649782,67.38499989545329,23.00567407842414,14.946549999999997,0,0,0,23.577814629715636,Low
Jawa Tengah,Kota Tegal,41.0,0,0,0,61009,547,5,12,97,14065,2020,2025,6,13133.400000000001,6.833333333333333,High,12.326524371119504,2.4653048742239,9.861219496895604,0.42874867377806974,3.3666840114767034,0.9715404946096455,2099.233333333333,1471.9666666666665,627.25,13.0,115.36666666666667,0.23033333333333336,Jawa,1,0.03911760658649782,67.38499989545329,23.00567407842414,14.34476111111111,0,0,0,22.88337018527119,Low
Jawa Tengah,Kota Tegal,41.0,0,0,0,61009,547,5,12,97,14065,2020,2025,6,13133.400000000001,6.833333333333333,High,21.156746342928585,5.260260422609452,15.896485920319133,0.6911515617530057,3.1350369628202177,0.5007837935140479,2187.2999999999997,1614.3166666666666,572.9499999999999,14.666666666666666,167.01666666666668,0.24216666666666667,Jawa,1,0.03911760658649782,108.62598712218073,21.422752579271485,14.946549999999997,0,0,0,25.33048279457857,Low
Jawa Tengah,Kota Tegal,41.0,0,0,0,61009,547,5,12,97,14065,2020,2025,6,13133.400000000001,6.833333333333333,High,21.156746342928585,5.260260422609452,15.896485920319133,0.6911515617530057,3.1350369628202177,0.5007837935140479,2099.233333333333,1471.9666666666665,627.25,13.0,115.36666666666667,0.23033333333333336,Jawa,1,0.03911760658649782,108.62598712218073,21.422752579271485,14.34476111111111,0,0,0,24.63603835013413,Low
Jawa Tengah,Kudus,83.0,14,0,0,242401,19092,6,185,112,75866,2020,2025,6,63573.100000000006,13.833333333333334,Very High,41.89802933217672,35.939520758952476,5.958508573224242,0.25906559014018443,1.3205563156384479,0.03574914586076227,2486.1666666666665,1696.4499999999998,789.6999999999999,15.833333333333334,119.23333333333333,0.225,Jawa,1,0.18935138770494198,82.42603526293536,18.267695699665197,34.39197222222222,0,0,0,28.714913873099107,Low
Jawa Tengah,Magelang,163.38095238095238,9,0,28,2740,523,25,66,876,63,2020,2025,6,1485.5,27.23015873015873,Very High,22.24092481810417,12.177962814195194,10.062962003908975,0.43752008712647716,3.1953521970976633,0.24247694747291712,2228.9,1646.3999999999999,582.5,13.166666666666666,73.45,0.24633333333333332,Jawa,0,0.004424536265113566,274.0160526619976,87.00994752573082,60.6933007936508,0,0,0,29.30383776155822,Low
Jawa Tengah,Magelang,163.38095238095238,9,0,28,2740,523,25,66,876,63,2020,2025,6,1485.5,27.23015873015873,Very High,22.24092481810417,12.177962814195194,10.062962003908975,0.43752008712647716,3.1953521970976633,0.24247694747291712,2225.0333333333333,1631.8999999999999,593.1333333333333,15.833333333333334,78.16666666666667,0.26833333333333337,Jawa,0,0.004424536265113566,274.0160526619976,87.00994752573082,60.58801084656085,0,0,0,30.41494887266933,Low
Jawa Tengah,Magelang,163.38095238095238,9,0,28,2740,523,25,66,876,63,2020,2025,6,1485.5,27.23015873015873,Very High,14.00607354555978,14.00607354555978,0.0,0.0,1.948489956638478,0.12984675509704044,2228.9,1646.3999999999999,582.5,13.166666666666666,73.45,0.24633333333333332,Jawa,0,0.004424536265113566,0.0,53.05769080338586,60.6933007936508,0,0,0,25.97323360027073,Low
Jawa Tengah,Magelang,163.38095238095238,9,0,28,2740,523,25,66,876,63,2020,2025,6,1485.5,27.23015873015873,Very High,14.00607354555978,14.00607354555978,0.0,0.0,1.948489956638478,0.12984675509704044,2225.0333333333333,1631.8999999999999,593.1333333333333,15.833333333333334,78.16666666666667,0.26833333333333337,Jawa,0,0.004424536265113566,0.0,53.05769080338586,60.58801084656085,0,0,0,27.084344711381842,Low
Jawa Tengah,Pati,91.0,4,0,13,324557,3665,111,352,909,46053,2020,2025,6,56012.2,15.166666666666666,Very High,12.40867338446302,2.4817346768926036,9.926938707570416,0.43160603076393117,3.683511951554319,1.0579530875804122,2041.5,1477.2,564.2833333333333,12.833333333333334,74.63333333333334,0.2585,Jawa,1,0.16683137676795293,150.55857039815132,55.86659793190717,30.96275,0,0,0,29.246181822381928,Low
Jawa Tengah,Pekalongan,42.0,27,1,15,865300,14558,86,132,185,43343,2020,2025,6,111101.5,7.0,High,12.269902161445335,2.4539804322890664,9.815921729156269,0.42677920561548993,3.995996582490899,1.1569250784210785,1972.6333333333332,1439.3333333333333,533.3000000000001,13.333333333333334,87.55,0.2781666666666667,Jawa,1,0.33091391171895984,68.71145210409388,27.97197607743629,13.808433333333333,0,0,0,23.49933121992516,Low
Jawa Tengah,Pekalongan,42.0,27,1,15,865300,14558,86,132,185,43343,2020,2025,6,111101.5,7.0,High,12.269902161445335,2.4539804322890664,9.815921729156269,0.42677920561548993,3.995996582490899,1.1569250784210785,2227.5,1492.6166666666668,734.8666666666667,17.0,100.36666666666667,0.2781666666666667,Jawa,1,0.33091391171895984,68.71145210409388,27.97197607743629,15.5925,0,0,0,25.02710899770294,Low
Jawa Tengah,Pekalongan,42.0,27,1,15,865300,14558,86,132,185,43343,2020,2025,6,111101.5,7.0,High,38.761708392158866,24.009589201228614,14.752119190930252,0.6413964865621848,1.8461926886751938,0.07381939278652759,1972.6333333333332,1439.3333333333333,533.3000000000001,13.333333333333334,87.55,0.2781666666666667,Jawa,1,0.33091391171895984,103.26483433651177,12.923348820726357,13.808433333333333,0,0,0,24.44273948500343,Low
Jawa Tengah,Pekalongan,42.0,27,1,15,865300,14558,86,132,185,43343,2020,2025,6,111101.5,7.0,High,38.761708392158866,24.009589201228614,14.752119190930252,0.6413964865621848,1.8461926886751938,0.07381939278652759,2227.5,1492.6166666666668,734.8666666666667,17.0,100.36666666666667,0.2781666666666667,Jawa,1,0.33091391171895984,103.26483433651177,12.923348820726357,15.5925,0,0,0,25.970517262781208,Low
Jawa Tengah,Pemalang,87.0,7,0,18,120989,328,80,71,190,23125,2020,2025,6,24541.4,14.5,Very High,11.015853286516421,2.203170657303284,8.812682629213137,0.3831601143136147,0.35953358595871565,0.11224303180318318,1879.2666666666667,1300.6666666666667,578.5833333333334,11.333333333333334,103.01666666666667,0.23866666666666667,Jawa,1,0.0730961388735497,127.78389812359049,5.213236996401377,27.249366666666663,0,0,0,27.45591040747584,Low
Jawa Tengah,Purbalingga,101.15873015873017,2,1,3,5442,2835,94,87,597,1436,2020,2025,6,1542.2,16.85978835978836,Very High,38.31458765854354,22.4173870549371,15.897200603606436,0.6911826349394102,2.0616486957905904,0.08803922875570919,2146.2999999999997,1512.25,634.0500000000001,17.333333333333332,125.66666666666667,0.22233333333333336,Jawa,0,0.004593416242381785,268.0234376899043,34.75896068326305,36.18616375661376,0,0,0,32.506794577251796,Low
Jawa Tengah,Purworejo,54.04761904761905,7,0,3,20123,7042,20,11,135,3678,2020,2025,6,4581.3,9.007936507936508,Very High,5.0,1.0,4.0,0.17391304347826086,2.7709203094947643,1.3854601547473822,1876.3333333333333,1329.8166666666666,546.5166666666667,14.166666666666666,58.78333333333333,0.2325,Jawa,0,0.013645323454301436,36.03174603174603,24.960274216480617,16.90189153439153,0,0,0,25.811380871024483,Low
Jawa Tengah,Rembang,40.125,3,0,7,41443,11,26,34,169,3327,2020,2025,6,6177.8,6.6875,High,32.378163119734616,30.35030141370645,2.0278617060281645,0.0881679002620941,1.8012499540924543,0.05745558648137725,2181.383333333333,1526.0,655.4,14.166666666666666,96.43333333333334,0.2745,Jawa,1,0.01840047131512527,13.561325159063351,12.045859067993288,14.588001041666667,0,0,0,20.33644877810934,Low
Jawa Tengah,Semarang,79.61111111111111,0,0,17,5249,254,23,106,151,457,2020,2025,6,923.4,13.268518518518519,Very High,34.511436077950414,19.715081947524382,14.796354130426034,0.6433197448011319,7.306364915023113,0.35270750719363103,1785.8999999999999,1194.3500000000001,591.5500000000001,12.166666666666666,77.55,0.307,Jawa,0,0.0027503310583681367,196.3256987861158,96.94463817803816,23.69624722222222,0,0,0,31.334941912328034,Low
Jawa Tengah,Semarang,79.61111111111111,0,0,17,5249,254,23,106,151,457,2020,2025,6,923.4,13.268518518518519,Very High,34.511436077950414,19.715081947524382,14.796354130426034,0.6433197448011319,7.306364915023113,0.35270750719363103,1895.6166666666668,1391.0166666666667,504.5833333333333,13.166666666666666,93.56666666666666,0.2838333333333333,Jawa,0,0.0027503310583681367,196.3256987861158,96.94463817803816,25.152024845679016,0,0,0,31.7516085789947,Low
Jawa Tengah,Semarang,79.61111111111111,0,0,17,5249,254,23,106,151,457,2020,2025,6,923.4,13.268518518518519,Very High,26.22849932347499,21.56660147038796,4.661897853087028,0.20269121100378384,2.7152410299574132,0.12032122043367365,1785.8999999999999,1194.3500000000001,591.5500000000001,12.166666666666666,77.55,0.307,Jawa,0,0.0027503310583681367,61.85647799512696,36.027225888231236,23.69624722222222,0,0,0,27.146824057859906,Low
Jawa Tengah,Semarang,79.61111111111111,0,0,17,5249,254,23,106,151,457,2020,2025,6,923.4,13.268518518518519,Very High,26.22849932347499,21.56660147038796,4.661897853087028,0.20269121100378384,2.7152410299574132,0.12032122043367365,1895.6166666666668,1391.0166666666667,504.5833333333333,13.166666666666666,93.56666666666666,0.2838333333333333,Jawa,0,0.0027503310583681367,61.85647799512696,36.027225888231236,25.152024845679016,0,0,0,27.563490724526574,Low
Jawa Tengah,Sragen,127.11111111111111,4,2,8,162813,434,13,142,524,8689,2020,2025,6,21205.800000000003,21.185185185185187,Very High,21.20295631711899,8.630762146825244,12.572194170293745,0.5466171378388585,4.423229756177779,0.459281382796468,2547.85,1699.05,848.8166666666666,16.0,107.58333333333333,0.267,Jawa,1,0.06316111149831388,266.3442616817786,93.70694150124777,53.976674074074076,0,0,0,31.544132356799235,Low
Jawa Tengah,Sukoharjo,45.25,2,0,2,23773,2616,4,5,222,5438,2020,2025,6,5316.3,7.541666666666667,High,8.75357908162131,6.424149935299422,2.3294291463218886,0.10127952810095167,5.555353643797018,0.7482814453117542,2036.8666666666668,1391.5666666666666,645.3166666666667,13.5,48.916666666666664,0.25766666666666665,Jawa,0,0.015834508344815385,17.567778145177577,41.89662539696918,15.361369444444446,0,0,0,22.796000488179153,Low
Jawa Tengah,Tegal,82.04761904761905,2,0,20,234289,3886,193,227,788,17469,2020,2025,6,32563.4,13.674603174603176,Very High,12.326524371119504,2.4653048742239,9.861219496895604,0.42874867377806974,3.3666840114767034,0.9715404946096455,2187.2999999999997,1614.3166666666666,572.9499999999999,14.666666666666666,167.01666666666668,0.24216666666666667,Jawa,1,0.09698952825001624,134.84826343770735,46.03806787122508,29.910459523809525,0,0,0,29.91114796304897,Low
Jawa Tengah,Tegal,82.04761904761905,2,0,20,234289,3886,193,227,788,17469,2020,2025,6,32563.4,13.674603174603176,Very High,12.326524371119504,2.4653048742239,9.861219496895604,0.42874867377806974,3.3666840114767034,0.9715404946096455,2099.233333333333,1471.9666666666665,627.25,13.0,115.36666666666667,0.23033333333333336,Jawa,1,0.09698952825001624,134.84826343770735,46.03806787122508,28.706182804232807,0,0,0,29.216703518604525,Low
Jawa Tengah,Tegal,82.04761904761905,2,0,20,234289,3886,193,227,788,17469,2020,2025,6,32563.4,13.674603174603176,Very High,21.156746342928585,5.260260422609452,15.896485920319133,0.6911515617530057,3.1350369628202177,0.5007837935140479,2187.2999999999997,1614.3166666666666,572.9499999999999,14.666666666666666,167.01666666666668,0.24216666666666667,Jawa,1,0.09698952825001624,217.3781368310307,42.87038640427965,29.910459523809525,0,0,0,31.663816127911904,Low
Jawa Tengah,Tegal,82.04761904761905,2,0,20,234289,3886,193,227,788,17469,2020,2025,6,32563.4,13.674603174603176,Very High,21.156746342928585,5.260260422609452,15.896485920319133,0.6911515617530057,3.1350369628202177,0.5007837935140479,2099.233333333333,1471.9666666666665,627.25,13.0,115.36666666666667,0.23033333333333336,Jawa,1,0.09698952825001624,217.3781368310307,42.87038640427965,28.706182804232807,0,0,0,30.96937168346746,Low
Jawa Tengah,Temanggung,124.44444444444444,3,0,4,5217,108,34,81,337,71,2020,2025,6,897.2,20.74074074074074,Very High,40.60747924881987,21.83077503660385,18.77670421221602,0.8163784440093922,2.502071703041853,0.10959206154983182,2110.4500000000003,1412.6666666666667,697.8166666666666,12.333333333333334,42.78333333333333,0.27116666666666667,Jawa,0,0.002672294807849136,389.4427540311471,51.89482050753473,43.7722962962963,0,0,0,31.39741807831416,Low
Jawa Tengah,Wonogiri,97.04761904761905,0,1,18,50823,1231,42,94,344,955,2020,2025,6,5789.8,16.174603174603174,Very High,10.350765394198955,2.070153078839791,8.280612315359164,0.3600266224069202,5.116848973699176,1.666642946557189,2069.2999999999997,1483.9166666666667,585.3666666666667,13.166666666666666,91.71666666666665,0.26166666666666666,Jawa,0,0.017244819971561444,133.93561824366648,82.76300165395968,33.47010634920634,0,0,0,29.249507049143652,Low
Jawa Tengah,Wonosobo,78.04761904761905,10,1,9,3978,186,93,190,482,122,2020,2025,6,1598.8,13.007936507936508,Very High,5.0,1.0,4.0,0.17391304347826086,0.0,0.0,2321.2166666666667,1667.2,654.0166666666667,16.0,79.96666666666667,0.2675,Jawa,0,0.004761998371365581,52.03174603174603,0.0,30.194239021164023,0,0,0,27.866666666666667,Low
Jawa Timur,Bangkalan,20.0,0,1,1,81580,0,11,48,170,16412,2020,2025,6,16424.0,3.3333333333333335,Medium,17.305931655554424,3.718220376574614,13.58771127897981,0.5907700556078178,6.004714104192056,1.2726650357420195,2064.9166666666665,1439.2166666666665,625.7166666666667,14.333333333333334,173.33333333333334,0.23066666666666666,Jawa,1,0.04891860223374299,45.2923709299327,20.015713680640186,6.883055555555556,0,0,0,18.216380798630848,Very Low
Jawa Timur,Banyuwangi,62.25555555555555,1,0,11,24374,5,157,130,466,3733,2020,2025,6,4513.9,10.375925925925925,Very High,20.740947804197752,4.148189560839551,16.5927582433582,0.7214242714503566,0.23979708357021723,0.04657891492463068,2365.7000000000003,1702.2333333333333,663.4333333333333,16.666666666666668,119.11666666666667,0.2718333333333333,Jawa,0,0.013444573710599882,172.16523043988147,2.4881167763776424,24.546327962962966,0,0,0,31.98222118834446,Low
Jawa Timur,Blitar,69.22817460317461,6,0,22,26940,692,95,605,2018,2039,2020,2025,6,4533.5,11.538029100529101,Very High,19.67305251905907,19.67305251905907,0.0,0.0,2.821759920974423,0.1364945945149108,2130.15,1530.45,599.6833333333333,13.0,103.60000000000001,0.206,Jawa,0,0.013502951974346922,0.0,32.55754808290959,24.577732688492066,0,0,0,26.12210664691027,Low
